y,x1,x2
1,16.6915457214326,16.00903168077
1,11.4968240118329,9.61113006323948
1,16.8583118000275,2.50910130008723
1,17.0577140415372,9.28730251047913
1,10.3416285524744,7.33472978526755
1,11.4497789080176,27.7568766802809
1,14.9817600635701,15.0937418089308
1,7.55957431325533,20.2899110560881
1,6.83112700676192,11.8997566836961
1,21.3509854092991,11.8938796775663
1,18.3151638171346,21.667571562498
1,8.15486012009656,4.89161632705069
1,3.61870908286778,32.5044356057582
1,9.11045263709154,17.9462277036376
1,16.909559618811,9.99526023377216
1,18.5922503079322,28.6447997742678
1,30.7935134007623,19.7357777154838
1,14.0945521891935,15.1498622582328
1,10.0864260593577,4.04706198362177
1,27.7490199236329,8.96578743471024
1,21.4231125366616,0.79339972223785
1,5.95230417601359,22.2034601004739
1,18.9612497846897,21.5028032877219
1,4.35515671084757,19.9379917487322
1,16.6724214131696,4.31990064713975
1,8.75931459178937,30.4714621384965
1,12.6280038095792,14.5877238403764
1,8.00337374292272,15.7326771115156
1,17.5659166385717,16.6341563454291
1,31.8667590854501,0.381477476484676
1,13.3195216249708,4.7281414597643
1,16.4292658218894,23.529649072498
1,8.48627049759827,3.71752076805644
1,19.2557676803956,22.5971815817397
1,16.1351214452222,4.4476768123475
1,12.6352918883742,7.48081320584047
1,6.0056716059576,36.4571127077187
1,24.0365200711973,15.8274460611576
1,18.7165107671551,6.14029679707034
1,15.8105503901964,18.7605403737583
1,17.1842008319142,18.5027353888972
1,10.2120567679063,35.4539736271973
1,19.9918143069974,24.8974344450828
1,17.405938363263,9.02773207278171
1,16.2935237155693,17.0232057494588
1,6.43179570814838,8.84154593926715
1,29.0191973561996,6.5543376006391
1,6.34721033791644,19.8012800049986
1,8.96976433194361,32.602347897431
1,8.41117417079636,9.10460590909191
1,13.8676204407826,5.42822719808918
1,15.3853671071267,4.4501525598969
1,13.2574949733573,8.6807868493459
1,10.1658557598991,25.785229025788
1,9.31450079104687,15.5294500192524
1,5.15211802883292,6.79113271231949
1,22.6694279954222,19.1852249451026
1,11.6912448403988,9.25620483036823
1,11.887644843985,16.9376767392116
1,32.2624272354335,7.72929499959272
1,25.4506487631637,18.4652901526421
1,14.6088426650483,23.6564787643397
1,9.47876502587395,6.35507347834994
1,2.73780609765204,26.6011311966989
1,1.89461493005449,8.9767567046655
1,26.4421384699118,14.8247745798178
1,16.1996259382422,4.8949107083692
1,37.8937292514508,2.90231275829542
1,6.19451109243647,19.7264545103751
1,13.1709278289349,9.3521846188645
1,5.56835330608935,6.80142152502968
1,8.44077524243818,5.04776983558758
1,12.3612412544615,16.0843686725335
1,3.81306866196426,22.7978061904318
1,19.3249319168247,11.3131243352867
1,3.53692595905416,20.3305108269599
1,13.6551101962759,7.13993297167308
1,11.5014295780244,10.8451626083001
1,27.0332057795871,7.08494436834641
1,12.7289974821365,8.17424933413714
1,9.07432171508787,15.4879981372543
1,10.6147332887708,9.69106580322774
1,6.29105287175077,12.4596196590186
1,17.0818323672941,4.52576045659391
1,27.7130026170115,8.69139152084761
1,13.6894115866458,22.3271734784132
1,12.5038157111199,18.2822793768468
1,3.23038847300933,19.9773130979133
1,35.8028716714762,9.8458689724205
1,13.80254141004,2.90146137438531
1,6.69909280807036,13.8885625109223
1,9.57662666947775,22.0893584785226
1,18.623235879655,11.077302955883
1,24.5396128200137,11.7016301899453
1,11.0828798060047,9.4383558695025
1,16.3500710374047,8.15117708936029
1,18.3766181400348,12.6099468343795
1,23.1382540330439,14.9659893708975
1,18.9299865475985,7.9614547503895
1,9.32218419757653,13.2986005796317
1,4.25949454592494,11.0926849776459
1,14.0139552097107,19.683035299079
1,18.7605825824539,11.2289398266877
1,3.09157284220273,21.5114181053622
1,12.9391588031825,11.5441577139399
1,20.1776208909052,5.67745854115956
1,10.358229302606,30.8641155561898
1,8.34312619995959,15.8765696842935
1,17.3080409922357,2.75239911412457
1,1.8642460278481,17.6917627935506
1,19.0778667749642,1.11321609288886
1,11.2212251052139,10.8152556402309
1,27.9981947696722,12.9881184659152
1,10.828699011578,12.7764190801097
1,25.3423326042794,9.69386129182342
1,12.8052151757862,7.46984138752473
1,13.4436598043712,13.7132133281836
1,19.2789552399735,7.76418506509991
1,18.1337538660599,7.07725017031337
1,17.0376746804308,12.5924930881206
1,7.83957543209261,10.0410154115771
1,10.4885693032657,6.57171957309442
1,11.5167337126301,18.2115279294503
1,39.0300510197019,6.73771186906355
1,16.3504392127564,16.4439457555947
1,7.24323495113813,22.0675369502805
1,15.65035141941,3.98001165628374
1,10.4632529315938,17.5711889866547
1,9.51709525329179,10.1512271885635
1,7.33058865491588,6.93043696168184
1,17.7315945790331,20.2135484520669
1,11.2684348345081,9.31250091041434
1,24.8292045546563,8.41018971798664
1,12.5437038760455,15.5888986950799
1,5.3818099291479,10.3750287811507
1,8.21023122873321,9.1250206694125
1,16.6207090117032,1.71923150186379
1,14.1444416412367,20.3944067536268
1,12.353774391931,10.2283656748575
1,6.47093824042444,17.9646006044181
1,3.94473589399637,16.8992793513768
1,6.91234969894942,27.8910581667974
1,17.1942710160229,13.3000962021416
1,12.9772357817889,7.98129501970896
1,19.9995444595545,15.4404079402229
1,9.43542921345601,8.68743124960453
1,10.9535576334514,15.5122701460278
1,6.36126627529256,15.7500027662954
1,1.82166166612063,12.6083295527793
1,7.47782213573576,17.4102131492261
1,16.1787538432328,11.2403156714767
1,9.36037995612065,22.8139773529885
1,11.4415194207673,12.756972033825
1,22.0411999257452,12.0386353486334
1,10.0547782012683,26.9632895786985
1,6.6664234440312,13.6283137439319
1,23.2352315454782,22.609802687184
1,32.0649943411853,6.50266109694718
1,8.55506279945141,5.43332928330441
1,33.2682072902942,4.3442825727779
1,15.0568499083411,15.7067083691989
1,20.4274543030178,13.301809234411
1,1.72673675825278,25.4620405377981
1,15.8040867883918,13.910470320594
1,7.68770918310666,21.709196127144
1,24.2456144799718,12.4976981285046
1,14.8166212167099,17.7724241704058
1,15.2459881905974,13.9036153103665
1,3.9235724054701,29.5302890979468
1,15.9990485394867,14.3616772328285
1,31.0996936799153,6.67450885911864
1,19.8236064991831,13.8572770501881
1,11.5902954059486,11.5134295078972
1,5.36836985598739,19.1415728240073
