y,x1,x2
1,1.32542337756604,0.38437549257651
0,2.25463915849105,2.9844728987664
1,1.56589396996424,1.21565862977877
0,2.31674739718437,2.72585505573079
1,-0.261114239227027,-2.41703845420852
0,-2.00176928937435,1.45949711417779
1,-1.04942767973989,2.36124220630154
0,0.0553460139781237,0.95506146736443
0,1.36623152252287,-2.03595444001257
1,2.93842162750661,0.343848528340459
0,-2.79278738982975,-0.7489845296368
1,-2.08575905906036,2.80832600221038
0,1.4141097147949,0.121139993425459
0,-2.99318048078567,-0.458470551297069
0,-0.652779988478869,-1.21601331839338
0,-0.225032075308263,-0.442909406963736
1,-0.671136110555381,-0.53239191044122
0,-0.585089149419218,-0.148603911045939
0,-1.92621849104762,0.429039401002228
0,2.70995252206922,2.03055108804256
1,-0.277631560340524,2.3540069963783
0,-1.03948554815724,-0.554797018412501
1,2.79249194031581,-0.83642158890143
1,1.2448912630789,1.46192805329338
0,0.867255819495767,-1.37439417187124
0,-0.661029090173542,-1.27496509160846
1,1.19126183632761,0.627231075894088
0,0.264347186777741,-2.01559134665877
1,-1.64119692798704,1.97213502740487
0,-0.0926534696482122,0.29998069955036
0,1.75804301910102,1.95802788622677
0,-2.96407422283664,-1.83155005378649
0,-1.87372532486916,0.95583553891629
1,1.09100173925981,-2.88699850905687
0,-0.779375258367509,0.0306672058068216
0,-0.830246579367667,2.05753274029121
0,2.21276939101517,-1.60773690138012
1,2.42492799460888,0.553288840223104
0,0.704547393601388,1.22536419751123
1,-2.19581019273028,2.26741522271186
1,1.69315968314186,-2.36337624303997
1,-0.424807080533355,0.095145043451339
0,2.56364384992048,1.71964577492326
1,1.63945934828371,1.98758212476969
0,-1.44191251974553,0.989692165050656
1,-1.07265195949003,-2.64148717978969
0,-2.63882905617356,0.880425552371889
1,-2.73926127701998,1.06978199444711
0,-2.66967709036544,-0.883074724115431
1,0.753256781492382,-2.16997152334079
0,2.78682173229754,-1.77115577319637
0,1.96381721366197,-0.971277178265154
0,-1.10983058111742,-0.382483712397516
1,-1.72184729436412,-1.34345577238128
0,1.39497671322897,0.78953301999718
1,-0.00455387681722641,1.60330464877188
1,1.37863183021545,1.27589648030698
0,-2.51798373414204,0.262472220696509
0,-0.38681709067896,2.85164598561823
1,-1.58051727991551,-1.07081098342314
0,1.74940679082647,2.74043695768341
0,-1.44789409870282,0.730618614703417
1,2.91590299084783,-2.74859939189628
1,1.54124246165156,-1.68994652666152
1,2.87866948312148,0.111883241683245
1,-1.68631296465173,1.6792285759002
0,2.69224309874699,2.01106003392488
1,-2.10325232287869,-1.52517108013853
0,0.602141824085265,-0.20276386057958
1,2.67858451092616,-2.75315608642995
1,1.13012014143169,2.10290853492916
1,0.033202338963747,-2.67705424502492
0,-0.762382531072944,2.40359999891371
1,-0.985169769264758,0.149093067739159
0,-2.71049188496545,1.9217865834944
1,0.713685234077275,-2.11174705205485
1,2.76868375064805,0.762043677270412
0,0.929763057734817,1.26728575397283
0,0.0617519491352141,-1.08818392921239
1,-2.09941073600203,1.78153919661418
0,2.22268728213385,1.53691225871444
0,0.0866500670090318,0.732175405137241
1,-2.94811251852661,-2.00166379194707
0,-2.88483140710741,-0.670094393659383
1,-2.13292859075591,2.43013499910012
1,-1.16980947135016,1.95852741412818
0,1.9539411761798,0.51424912456423
1,0.0140678538009524,-2.03638132754713
0,1.82143575511873,-0.557801613584161
0,-2.63616010732949,-0.426591241266578
1,2.56773081840947,0.684653010684997
0,1.84907130617648,2.98265719274059
0,-2.52711996110156,-0.306052080821246
0,0.605569690000266,-0.193275423254818
0,1.28867928357795,0.337683320045471
0,0.0830739196389914,1.32442553155124
0,1.32069902960211,-0.946621323935688
1,1.49967761943117,-2.05355190904811
0,-2.42615685705096,-2.09421560587361
1,-0.613044809550047,1.21093903295696
1,-1.23320758156478,0.000509869772940874
1,0.703521993476897,0.203860501293093
1,2.84564476367086,-1.94596211845055
0,0.709272227715701,-1.4686366324313
0,0.128215160686523,-1.48127103131264
1,2.41502277553082,-0.870187800843269
0,0.824726596008986,2.10747487144545
1,2.18580679781735,-2.04612299054861
0,-1.49329355405644,2.31585742766038
0,-1.70958551578224,-2.68864485668018
0,0.656856268644333,-0.063674851320684
1,-0.699332187417895,-0.7991798738949
0,1.53162626735866,-0.933533792383969
1,-0.721582543104887,2.17687415052205
1,1.76983238104731,-2.83179020415992
1,2.43414681544527,0.954097238369286
0,2.90415704017505,-0.244723321404308
0,0.52768784109503,-0.330894857179374
1,-2.94321569055319,1.82785936351866
1,-1.07524758484215,1.72522444976494
0,0.35674039972946,-0.574947277083993
0,0.0895053609274328,2.35690480330959
0,-2.46172882709652,-0.39302446693182
0,1.09950344217941,-1.80190748954192
0,1.25983229745179,0.00860257353633642
0,1.80138932447881,2.23690009536222
0,2.66447048960254,-1.65212102048099
0,-1.88012317428365,0.2541419765912
1,-1.32814630586654,-1.0335139632225
0,1.6455797329545,0.439104328863323
0,-2.79931431217119,1.32537942146882
0,1.03150884434581,-0.439508574083447
0,1.87660273164511,-1.44090726412833
1,0.978967433329672,0.523522223811597
1,2.66684803599492,0.157503910828382
0,2.24906440638006,-2.46143579715863
0,1.1842271857895,-0.149122879374772
0,-1.88975465158001,-0.769186690449715
0,-2.41473413771018,0.413745517842472
0,1.84655994549394,0.957554748281837
