y,x1,x2
1,2.58552881784386,2.50112880082234
1,1.89069668531895,1.60018226290641
1,2.60588745584039,0.0840142992054163
1,2.63009855106839,1.54750758989689
1,1.71584025605663,1.20827062629781
1,1.883752193648,3.7684795416022
1,2.37062786425795,2.38506651280654
1,1.24946800549767,3.0044323789006
1,1.11364247875679,1.94960239501541
1,3.12071265166956,1.94875045162249
1,2.77962192455532,3.15484388164608
1,1.3556715707687,0.711699872733796
1,0.402290483303687,4.201266140583
1,1.51835263630536,2.73629882133421
1,2.61212349265085,1.66152814850226
1,2.81187317855386,3.85208368528257
1,4.04919033740619,2.94249678846071
1,2.25427119281405,2.39228239703041
1,1.67591342126288,0.51173109127979
1,3.76773385087297,1.49429247648092
1,3.12851083359018,-0.609270118252537
1,0.939734447847469,3.21205476416329
1,2.85445172033055,3.1371115241842
1,0.586901222110805,2.96519783981989
1,2.58318765343569,0.578437068361645
1,1.4596139261379,4.02009620735876
1,2.05359027035745,2.31938788818004
1,1.32902346100606,2.46644388735244
1,2.69117127287488,2.57849927613443
1,4.14506502048029,-0.882361370634352
1,2.14959198061521,0.674428996257247
1,2.5533030755039,3.35073696179231
1,1.4131204056129,0.428087334136201
1,2.88813943265202,3.25364929099105
1,2.51685467066239,0.608951590802287
1,2.05461557532938,1.23510753094654
1,0.950647181043734,4.53797256599587
1,3.40270538286743,2.47837228790338
1,2.82625828715243,0.977962226723874
1,2.47624828075365,2.83134394544676
1,2.64538307420608,2.80148060426839
1,1.69563088730634,4.45432394375695
1,2.97122067303745,3.48973290318057
1,2.67204246901479,1.50461845710595
1,2.53652371671087,2.62591877640106
1,1.0360985209862,1.47347371592001
1,3.88694694202566,1.06014405857153
1,1.01936705105001,2.94986291979861
1,1.4949564824791,4.20984657389592
1,1.40020243617516,1.51738395122197
1,2.22392540752129,0.829855617434089
1,2.422418527787,0.609538470826474
1,2.14108431286028,1.44631750654031
1,1.68839391542185,3.5779158151537
1,1.55196670870553,2.44074231830152
1,0.76982775311981,1.10598018264136
1,3.2612422743883,2.88009417080302
1,1.91924623863197,1.54240116197194
1,1.94784640666968,2.6155408805176
1,4.18000239748484,1.28016096648966
1,3.5448636020376,2.79712580135165
1,2.3221515753628,3.3637926317165
1,1.57876030666143,1.02092710690927
1,0.154631710578532,3.65762844694137
1,-0.123549881014757,1.49612361304828
1,3.64219199076734,2.35029538864459
1,2.52487589103592,0.712444509670061
1,4.65578827214279,0.203617550477637
1,0.988877476380962,2.94144734409574
1,2.12917729367619,1.55813417280284
1,0.859735855151874,1.1079535128199
1,1.40530123092911,0.746724245560094
1,2.01585569306556,2.51053221811439
1,0.452708032954302,3.27470482757121
1,2.89601318433245,1.86349882344066
1,0.380671677633862,3.00893677344891
1,2.19528215381125,1.17206530078759
1,1.89137576479287,1.79319944860618
1,3.69934666853318,1.16175588068223
1,2.06777206140422,1.35906441587753
1,1.51236148479691,2.43547940373906
1,1.75802598037075,1.61304767121028
1,1.00819713574327,2.02981864392757
1,2.63301734418017,0.627383476619557
1,3.76431406899432,1.44811660570738
1,2.19992048382743,3.22516385730836
1,2.0360734877997,2.7757782188564
1,0.297328148393979,2.96959876251921
1,4.48355008932625,1.63781276885994
1,2.21517717074704,0.203367656844906
1,1.08826057576712,2.22673617404322
1,1.59461252331819,3.19993175253882
1,2.81546473507257,1.82825824657328
1,3.45374735124973,1.92076456219151
1,1.82909594424743,1.57219072804774
1,2.54352210794063,1.35502663549051
1,2.78679578940201,2.05104869501666
1,3.31022390674737,2.36859010117349
1,2.85086043761444,1.32160499545728
1,1.55322521239042,2.14672463720963
1,0.563854293772926,1.83056826647434
1,2.24352176562534,2.93655669400032
1,2.83134881791503,1.85096103031469
1,0.258286905542646,3.13804033028629
1,2.09710422467608,1.89766945330766
1,2.99195067770175,0.882741811686605
1,1.71842031167559,4.05554817782996
1,1.3884470221833,2.48454133926271
1,2.66029337814483,0.159035597606201
1,-0.134626048348622,2.70615772333261
1,2.8678217425811,-0.444909438536738
1,1.84980971179168,1.788655597692
1,3.79133204114731,2.10390322649142
1,1.79069886370327,2.07441171105256
1,3.53411686438439,1.61349663430417
1,2.07843753274893,1.2331010569543
1,2.16655966873187,2.20313560758766
1,2.89078070962027,1.28642872959276
1,2.75837455680685,1.16031016430667
1,2.62767182324743,2.04859029589506
1,1.29992418327579,1.66875613002596
1,1.73860607411054,1.06353653632914
1,1.89363134601125,2.76749668183237
1,4.74740354224873,1.09571028218936
1,2.54356763425028,2.55511353177623
1,1.19132587234213,3.19760970603992
1,2.45605250463262,0.494996655707406
1,1.73469518372192,2.69180020834184
1,1.58497897128842,1.68609905504576
1,1.20750598428071,1.132572308918
1,2.71088999844844,2.99594800371033
1,1.85684894424936,1.55163905310152
1,3.48289118430819,1.40003270981323
1,2.04170917440232,2.44827794045454
1,0.819872826072132,1.72102914937923
1,1.36535010578694,1.52076491462221
1,2.57685037887132,-0.18880531504136
1,2.26090968267475,3.01601669102615
1,2.0147936485562,1.69818162005498
1,1.04380389189584,2.73846677519337
1,0.486135920322768,2.61087330762903
1,1.12913478143465,3.78119855400243
1,2.64659752279178,2.14692969525622
1,2.10239306319965,1.32511858507018
1,2.97208502373943,2.42942844956145
1,1.57171437693286,1.44744486794996
1,1.80961593443278,2.43856193883349
1,1.02215508549585,2.46862731511733
1,-0.150310529743739,2.05082096884359
1,1.23456068422988,2.67255475089616
1,2.52228216852483,1.85265800097127
1,1.55947380379709,3.27639794751112
1,1.88253151068358,2.07169036085507
1,3.19480563237129,1.96967366601435
1,1.67092702553501,3.69261875922915
1,1.08194179718118,2.19165460788681
1,3.32029371983474,3.25497662320058
1,4.16259607787676,1.05003158744106
1,1.42490389576331,0.830950296189176
1,4.2678598535587,0.584294262520985
1,2.38031569699439,2.46316898065158
1,3.01967413681758,2.14716454720801
1,-0.185946440112586,3.5459925225666
1,2.47543542123273,2.22967429148901
1,1.27267184915681,3.15931283851428
1,3.42398359867007,2.03520835715586
1,2.34923644593443,2.71573530601789
1,2.40461114460805,2.22875519582159
1,0.480800950492023,3.93417786771346
1,2.49988106566767,2.28968036024524
1,4.07670993327744,1.08350708516904
1,2.95237088517827,2.22253637325253
1,1.90445229162469,1.89314448674047
1,0.816974289021652,2.87510832140272
1,-0.581855442580756,3.51757990588739
1,2.29294030270385,1.82940383920425
1,0.533640504539765,1.4066205103198
